Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Architas Saham Utama;Januari 2016;0.01;0.00;0.00
Reksa Dana Architas Saham Utama;Februari 2016;0.03;0.03;0.00
Reksa Dana Architas Saham Utama;Maret 2016;0.01;0.01;0.00
Reksa Dana Architas Saham Utama;April 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Utama;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Utama;Juni 2016;0.05;0.04;0.00
Reksa Dana Architas Saham Utama;Juli 2016;0.03;0.04;0.00
Reksa Dana Architas Saham Utama;Agustus 2016;0.03;0.03;0.00
Reksa Dana Architas Saham Utama;September 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Utama;Oktober 2016;0.00;0.01;0.00
Reksa Dana Architas Saham Utama;November 2016;-0.08;-0.05;0.00
Reksa Dana Architas Saham Utama;Desember 2016;0.03;0.02;0.00
Reksa Dana Architas Saham Utama;Januari 2017;-0.01;0.00;0.00
Reksa Dana Architas Saham Utama;Februari 2017;0.01;0.01;0.00
Reksa Dana Architas Saham Utama;Maret 2017;0.03;0.03;0.00
Reksa Dana Architas Saham Utama;April 2017;0.02;0.02;0.00
Reksa Dana Architas Saham Utama;Mei 2017;0.02;0.00;0.00
Reksa Dana Architas Saham Utama;Juni 2017;0.02;0.01;0.00
Reksa Dana Architas Saham Utama;Juli 2017;-0.01;0.00;0.00
Reksa Dana Architas Saham Utama;Agustus 2017;0.00;0.00;0.00
Reksa Dana Architas Saham Utama;September 2017;0.00;0.00;0.00
Reksa Dana Architas Saham Utama;Oktober 2017;0.01;0.01;0.00
Reksa Dana Architas Saham Utama;November 2017;0.00;-0.01;0.00
Reksa Dana Architas Saham Utama;Desember 2017;0.08;0.06;0.00
Reksa Dana Architas Saham Utama;Januari 2018;0.02;0.03;0.00
Reksa Dana Architas Saham Utama;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Architas Saham Utama;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Architas Saham Utama;April 2018;-0.04;-0.04;0.00
Reksa Dana Architas Saham Utama;Mei 2018;0.00;-0.01;0.00
Reksa Dana Architas Saham Utama;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Architas Saham Utama;Juli 2018;0.02;0.02;0.00
Reksa Dana Architas Saham Utama;Agustus 2018;0.01;0.01;0.00
Reksa Dana Architas Saham Utama;September 2018;-0.01;-0.01;0.00
Reksa Dana Architas Saham Utama;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Architas Saham Utama;November 2018;0.04;0.03;0.00
Reksa Dana Architas Saham Utama;Desember 2018;0.01;0.02;0.00
Reksa Dana Architas Saham Utama;Januari 2019;0.05;0.05;0.00
Reksa Dana Architas Saham Utama;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Architas Saham Utama;Maret 2019;0.01;0.00;0.00
Reksa Dana Architas Saham Utama;April 2019;0.00;-0.01;0.00
Reksa Dana Architas Saham Utama;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Architas Saham Utama;Juni 2019;0.03;0.02;0.00
Reksa Dana Architas Saham Utama;Juli 2019;0.00;0.00;0.00
Reksa Dana Architas Saham Utama;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Architas Saham Utama;September 2019;-0.04;-0.03;0.00
Reksa Dana Architas Saham Utama;Oktober 2019;0.01;0.01;0.00
Reksa Dana Architas Saham Utama;November 2019;-0.04;-0.04;0.00
Reksa Dana Architas Saham Utama;Desember 2019;0.05;0.04;0.00
Reksa Dana Architas Saham Utama;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Architas Saham Utama;Februari 2020;-0.09;-0.09;0.01
Reksa Dana Architas Saham Dinamis;Januari 2016;0.01;0.00;0.00
Reksa Dana Architas Saham Dinamis;Februari 2016;0.03;0.03;0.00
Reksa Dana Architas Saham Dinamis;Maret 2016;0.01;0.01;0.00
Reksa Dana Architas Saham Dinamis;April 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Juni 2016;0.04;0.04;0.00
Reksa Dana Architas Saham Dinamis;Juli 2016;0.03;0.04;0.00
Reksa Dana Architas Saham Dinamis;Agustus 2016;0.03;0.03;0.00
Reksa Dana Architas Saham Dinamis;September 2016;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Oktober 2016;0.00;0.01;0.00
Reksa Dana Architas Saham Dinamis;November 2016;-0.08;-0.05;0.00
Reksa Dana Architas Saham Dinamis;Desember 2016;0.02;0.02;0.00
Reksa Dana Architas Saham Dinamis;Januari 2017;-0.01;0.00;0.00
Reksa Dana Architas Saham Dinamis;Februari 2017;0.01;0.01;0.00
Reksa Dana Architas Saham Dinamis;Maret 2017;0.03;0.03;0.00
Reksa Dana Architas Saham Dinamis;April 2017;0.02;0.02;0.00
Reksa Dana Architas Saham Dinamis;Mei 2017;0.02;0.00;0.00
Reksa Dana Architas Saham Dinamis;Juni 2017;0.02;0.01;0.00
Reksa Dana Architas Saham Dinamis;Juli 2017;-0.01;0.00;0.00
Reksa Dana Architas Saham Dinamis;Agustus 2017;0.00;0.00;0.00
Reksa Dana Architas Saham Dinamis;September 2017;0.00;0.00;0.00
Reksa Dana Architas Saham Dinamis;Oktober 2017;0.01;0.01;0.00
Reksa Dana Architas Saham Dinamis;November 2017;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Desember 2017;0.08;0.06;0.00
Reksa Dana Architas Saham Dinamis;Januari 2018;0.02;0.03;0.00
Reksa Dana Architas Saham Dinamis;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Architas Saham Dinamis;April 2018;-0.04;-0.04;0.00
Reksa Dana Architas Saham Dinamis;Mei 2018;0.00;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Architas Saham Dinamis;Juli 2018;0.02;0.02;0.00
Reksa Dana Architas Saham Dinamis;Agustus 2018;0.01;0.01;0.00
Reksa Dana Architas Saham Dinamis;September 2018;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Architas Saham Dinamis;November 2018;0.04;0.03;0.00
Reksa Dana Architas Saham Dinamis;Desember 2018;0.01;0.02;0.00
Reksa Dana Architas Saham Dinamis;Januari 2019;0.05;0.05;0.00
Reksa Dana Architas Saham Dinamis;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Architas Saham Dinamis;Maret 2019;0.01;0.00;0.00
Reksa Dana Architas Saham Dinamis;April 2019;-0.01;-0.01;0.00
Reksa Dana Architas Saham Dinamis;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Architas Saham Dinamis;Juni 2019;0.03;0.02;0.00
Reksa Dana Architas Saham Dinamis;Juli 2019;-0.01;0.00;0.00
Reksa Dana Architas Saham Dinamis;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Architas Saham Dinamis;September 2019;-0.04;-0.03;0.00
Reksa Dana Architas Saham Dinamis;Oktober 2019;0.01;0.01;0.00
Reksa Dana Architas Saham Dinamis;November 2019;-0.04;-0.04;0.00
Reksa Dana Architas Saham Dinamis;Desember 2019;0.05;0.04;0.00
Reksa Dana Architas Saham Dinamis;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Architas Saham Dinamis;Februari 2020;-0.09;-0.09;0.01
Reksa Dana Avrist Equity Cross Sectoral;Januari 2016;-0.01;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Februari 2016;0.03;0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;Maret 2016;0.02;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;April 2016;-0.01;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juni 2016;0.06;0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juli 2016;0.03;0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Agustus 2016;0.02;0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;September 2016;-0.02;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Oktober 2016;0.00;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;November 2016;-0.08;-0.05;0.00
Reksa Dana Avrist Equity Cross Sectoral;Desember 2016;0.02;0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Januari 2017;-0.03;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Februari 2017;0.02;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Maret 2017;0.02;0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;April 2017;0.01;0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Mei 2017;0.01;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juni 2017;0.01;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juli 2017;0.00;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Agustus 2017;-0.02;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;September 2017;-0.01;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Oktober 2017;0.00;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;November 2017;0.00;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Desember 2017;0.07;0.06;0.00
Reksa Dana Avrist Equity Cross Sectoral;Januari 2018;0.01;0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Avrist Equity Cross Sectoral;April 2018;-0.05;-0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Mei 2018;0.00;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juli 2018;0.02;0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Agustus 2018;0.00;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;September 2018;-0.01;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Oktober 2018;-0.02;-0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;November 2018;0.03;0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;Desember 2018;0.00;0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Januari 2019;0.16;0.05;0.00
Reksa Dana Avrist Equity Cross Sectoral;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Maret 2019;0.06;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;April 2019;-0.02;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juni 2019;0.01;0.02;0.00
Reksa Dana Avrist Equity Cross Sectoral;Juli 2019;-0.02;0.00;0.00
Reksa Dana Avrist Equity Cross Sectoral;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;September 2019;-0.04;-0.03;0.00
Reksa Dana Avrist Equity Cross Sectoral;Oktober 2019;-0.01;0.01;0.00
Reksa Dana Avrist Equity Cross Sectoral;November 2019;-0.04;-0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Desember 2019;0.04;0.04;0.00
Reksa Dana Avrist Equity Cross Sectoral;Januari 2020;-0.05;-0.06;0.00
Reksa Dana Avrist Equity Cross Sectoral;Februari 2020;-0.09;-0.09;0.01
Reksa Dana Bahana Dana Ekuitas Prima;Januari 2016;0.00;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Februari 2016;0.02;0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Maret 2016;0.02;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;April 2016;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juni 2016;0.05;0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juli 2016;0.05;0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Agustus 2016;0.02;0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;September 2016;-0.02;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Oktober 2016;0.01;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;November 2016;-0.07;-0.05;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Desember 2016;0.02;0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Januari 2017;-0.01;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Februari 2017;0.01;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Maret 2017;0.02;0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;April 2017;0.01;0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Mei 2017;0.00;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juni 2017;0.01;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juli 2017;0.00;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Agustus 2017;-0.01;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;September 2017;-0.02;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Oktober 2017;0.01;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;November 2017;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Desember 2017;0.06;0.06;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Januari 2018;0.02;0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Bahana Dana Ekuitas Prima;April 2018;-0.05;-0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juli 2018;0.02;0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Agustus 2018;0.01;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;September 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Oktober 2018;-0.02;-0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;November 2018;0.04;0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Desember 2018;0.00;0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Januari 2019;0.04;0.05;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Maret 2019;0.01;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;April 2019;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juni 2019;0.02;0.02;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Juli 2019;-0.01;0.00;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;September 2019;-0.04;-0.03;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Oktober 2019;0.00;0.01;0.00
Reksa Dana Bahana Dana Ekuitas Prima;November 2019;-0.04;-0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Desember 2019;0.04;0.04;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Januari 2020;-0.05;-0.06;0.00
Reksa Dana Bahana Dana Ekuitas Prima;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Bahana Dana Prima;Januari 2016;0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;Februari 2016;0.02;0.03;0.00
Reksa Dana Bahana Dana Prima;Maret 2016;0.02;0.01;0.00
Reksa Dana Bahana Dana Prima;April 2016;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Prima;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Prima;Juni 2016;0.05;0.04;0.00
Reksa Dana Bahana Dana Prima;Juli 2016;0.05;0.04;0.00
Reksa Dana Bahana Dana Prima;Agustus 2016;0.01;0.03;0.00
Reksa Dana Bahana Dana Prima;September 2016;-0.02;-0.01;0.00
Reksa Dana Bahana Dana Prima;Oktober 2016;0.01;0.01;0.00
Reksa Dana Bahana Dana Prima;November 2016;-0.08;-0.05;0.00
Reksa Dana Bahana Dana Prima;Desember 2016;0.02;0.02;0.00
Reksa Dana Bahana Dana Prima;Januari 2017;-0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;Februari 2017;0.02;0.01;0.00
Reksa Dana Bahana Dana Prima;Maret 2017;0.02;0.03;0.00
Reksa Dana Bahana Dana Prima;April 2017;0.02;0.02;0.00
Reksa Dana Bahana Dana Prima;Mei 2017;0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;Juni 2017;0.01;0.01;0.00
Reksa Dana Bahana Dana Prima;Juli 2017;0.00;0.00;0.00
Reksa Dana Bahana Dana Prima;Agustus 2017;-0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;September 2017;-0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;Oktober 2017;0.01;0.01;0.00
Reksa Dana Bahana Dana Prima;November 2017;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Prima;Desember 2017;0.07;0.06;0.00
Reksa Dana Bahana Dana Prima;Januari 2018;0.02;0.03;0.00
Reksa Dana Bahana Dana Prima;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Dana Prima;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Bahana Dana Prima;April 2018;-0.05;-0.04;0.00
Reksa Dana Bahana Dana Prima;Mei 2018;0.00;-0.01;0.00
Reksa Dana Bahana Dana Prima;Juni 2018;-0.06;-0.04;0.00
Reksa Dana Bahana Dana Prima;Juli 2018;0.02;0.02;0.00
Reksa Dana Bahana Dana Prima;Agustus 2018;0.00;0.01;0.00
Reksa Dana Bahana Dana Prima;September 2018;-0.02;-0.01;0.00
Reksa Dana Bahana Dana Prima;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Bahana Dana Prima;November 2018;0.03;0.03;0.00
Reksa Dana Bahana Dana Prima;Desember 2018;0.01;0.02;0.00
Reksa Dana Bahana Dana Prima;Januari 2019;0.05;0.05;0.00
Reksa Dana Bahana Dana Prima;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Bahana Dana Prima;Maret 2019;0.00;0.00;0.00
Reksa Dana Bahana Dana Prima;April 2019;0.00;-0.01;0.00
Reksa Dana Bahana Dana Prima;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Bahana Dana Prima;Juni 2019;0.03;0.02;0.00
Reksa Dana Bahana Dana Prima;Juli 2019;-0.01;0.00;0.00
Reksa Dana Bahana Dana Prima;Agustus 2019;-0.04;-0.01;0.00
Reksa Dana Bahana Dana Prima;September 2019;-0.05;-0.03;0.00
Reksa Dana Bahana Dana Prima;Oktober 2019;0.00;0.01;0.00
Reksa Dana Bahana Dana Prima;November 2019;-0.05;-0.04;0.00
Reksa Dana Bahana Dana Prima;Desember 2019;0.05;0.04;0.00
Reksa Dana Bahana Dana Prima;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Bahana Dana Prima;Februari 2020;-0.09;-0.09;0.01
Reksa Dana Bahana Trailblazer Fund;Januari 2016;0.00;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Februari 2016;0.03;0.03;0.00
Reksa Dana Bahana Trailblazer Fund;Maret 2016;0.02;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;April 2016;-0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Mei 2016;0.00;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Juni 2016;0.05;0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Juli 2016;0.04;0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Agustus 2016;0.00;0.03;0.00
Reksa Dana Bahana Trailblazer Fund;September 2016;-0.02;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Oktober 2016;0.01;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;November 2016;-0.08;-0.05;0.00
Reksa Dana Bahana Trailblazer Fund;Desember 2016;0.01;0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Januari 2017;-0.01;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Februari 2017;0.02;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Maret 2017;0.02;0.03;0.00
Reksa Dana Bahana Trailblazer Fund;April 2017;0.02;0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Mei 2017;0.01;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Juni 2017;0.01;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Juli 2017;0.00;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Agustus 2017;0.00;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;September 2017;-0.01;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Oktober 2017;0.00;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;November 2017;-0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Desember 2017;0.06;0.06;0.00
Reksa Dana Bahana Trailblazer Fund;Januari 2018;0.03;0.03;0.00
Reksa Dana Bahana Trailblazer Fund;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Bahana Trailblazer Fund;April 2018;-0.04;-0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Mei 2018;0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Juni 2018;-0.04;-0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Juli 2018;0.03;0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Agustus 2018;-0.01;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;September 2018;-0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Oktober 2018;-0.04;-0.03;0.00
Reksa Dana Bahana Trailblazer Fund;November 2018;0.03;0.03;0.00
Reksa Dana Bahana Trailblazer Fund;Desember 2018;0.01;0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Januari 2019;0.04;0.05;0.00
Reksa Dana Bahana Trailblazer Fund;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Maret 2019;0.00;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;April 2019;-0.01;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Juni 2019;0.02;0.02;0.00
Reksa Dana Bahana Trailblazer Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Bahana Trailblazer Fund;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Bahana Trailblazer Fund;September 2019;-0.05;-0.03;0.00
Reksa Dana Bahana Trailblazer Fund;Oktober 2019;0.00;0.01;0.00
Reksa Dana Bahana Trailblazer Fund;November 2019;-0.06;-0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Desember 2019;0.05;0.04;0.00
Reksa Dana Bahana Trailblazer Fund;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Bahana Trailblazer Fund;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Batavia Dana Saham;Januari 2016;0.02;0.00;0.00
Reksa Dana Batavia Dana Saham;Februari 2016;0.03;0.03;0.00
Reksa Dana Batavia Dana Saham;Maret 2016;0.01;0.01;0.00
Reksa Dana Batavia Dana Saham;April 2016;0.00;-0.01;0.00
Reksa Dana Batavia Dana Saham;Mei 2016;0.00;-0.01;0.00
Reksa Dana Batavia Dana Saham;Juni 2016;0.04;0.04;0.00
Reksa Dana Batavia Dana Saham;Juli 2016;0.04;0.04;0.00
Reksa Dana Batavia Dana Saham;Agustus 2016;0.01;0.03;0.00
Reksa Dana Batavia Dana Saham;September 2016;-0.01;-0.01;0.00
Reksa Dana Batavia Dana Saham;Oktober 2016;0.00;0.01;0.00
Reksa Dana Batavia Dana Saham;November 2016;-0.09;-0.05;0.00
Reksa Dana Batavia Dana Saham;Desember 2016;0.02;0.02;0.00
Reksa Dana Batavia Dana Saham;Januari 2017;-0.01;0.00;0.00
Reksa Dana Batavia Dana Saham;Februari 2017;0.01;0.01;0.00
Reksa Dana Batavia Dana Saham;Maret 2017;0.02;0.03;0.00
Reksa Dana Batavia Dana Saham;April 2017;0.01;0.02;0.00
Reksa Dana Batavia Dana Saham;Mei 2017;0.01;0.00;0.00
Reksa Dana Batavia Dana Saham;Juni 2017;0.01;0.01;0.00
Reksa Dana Batavia Dana Saham;Juli 2017;0.00;0.00;0.00
Reksa Dana Batavia Dana Saham;Agustus 2017;0.00;0.00;0.00
Reksa Dana Batavia Dana Saham;September 2017;0.00;0.00;0.00
Reksa Dana Batavia Dana Saham;Oktober 2017;0.01;0.01;0.00
Reksa Dana Batavia Dana Saham;November 2017;0.00;-0.01;0.00
Reksa Dana Batavia Dana Saham;Desember 2017;0.06;0.06;0.00
Reksa Dana Batavia Dana Saham;Januari 2018;0.05;0.03;0.00
Reksa Dana Batavia Dana Saham;Februari 2018;0.00;-0.01;0.00
Reksa Dana Batavia Dana Saham;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Batavia Dana Saham;April 2018;-0.03;-0.04;0.00
Reksa Dana Batavia Dana Saham;Mei 2018;0.01;-0.01;0.00
Reksa Dana Batavia Dana Saham;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Batavia Dana Saham;Juli 2018;0.03;0.02;0.00
Reksa Dana Batavia Dana Saham;Agustus 2018;0.00;0.01;0.00
Reksa Dana Batavia Dana Saham;September 2018;-0.02;-0.01;0.00
Reksa Dana Batavia Dana Saham;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Batavia Dana Saham;November 2018;0.04;0.03;0.00
Reksa Dana Batavia Dana Saham;Desember 2018;0.01;0.02;0.00
Reksa Dana Batavia Dana Saham;Januari 2019;0.04;0.05;0.00
Reksa Dana Batavia Dana Saham;Februari 2019;-0.03;-0.02;0.00
Reksa Dana Batavia Dana Saham;Maret 2019;0.01;0.00;0.00
Reksa Dana Batavia Dana Saham;April 2019;0.01;-0.01;0.00
Reksa Dana Batavia Dana Saham;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Batavia Dana Saham;Juni 2019;0.02;0.02;0.00
Reksa Dana Batavia Dana Saham;Juli 2019;0.00;0.00;0.00
Reksa Dana Batavia Dana Saham;Agustus 2019;-0.02;-0.01;0.00
Reksa Dana Batavia Dana Saham;September 2019;-0.04;-0.03;0.00
Reksa Dana Batavia Dana Saham;Oktober 2019;0.00;0.01;0.00
Reksa Dana Batavia Dana Saham;November 2019;-0.04;-0.04;0.00
Reksa Dana Batavia Dana Saham;Desember 2019;0.04;0.04;0.00
Reksa Dana Batavia Dana Saham;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Batavia Dana Saham;Februari 2020;-0.07;-0.09;0.01
Reksa Dana Batavia Dana Saham Optimal;Januari 2016;0.01;0.00;0.00
Reksa Dana Batavia Dana Saham Optimal;Februari 2016;0.03;0.03;0.00
Reksa Dana Batavia Dana Saham Optimal;Maret 2016;0.01;0.01;0.00
